timestamp,date,base,USD,EUR,JPY,GBP,CHF
932255999,1999-07-17,USD,1.0,0.9804998195880333,120.81528069748838,0.6390054594229956,1.5749513672089486
932342399,1999-07-18,USD,1.0,0.9804998195880333,120.81528069748838,0.6390054594229956,1.5749513672089486
932428799,1999-07-19,USD,1.0,0.9764633279432556,118.9095638724192,0.6378229164225507,1.5713804457359797
932515199,1999-07-20,USD,1.0,0.9601628436182776,118.66151667322778,0.6366484555780659,1.54097494935141
932601599,1999-07-21,USD,1.0,0.9510332024711647,118.37625251072765,0.6347033917648133,1.529570475364436
932687999,1999-07-22,USD,1.0,0.9511670820096259,117.36713812848365,0.6317613712024654,1.5282106644853237
932774399,1999-07-23,USD,1.0,0.9520626914241048,116.40746855098915,0.6334653844286339,1.5290250592421009
932860799,1999-07-24,USD,1.0,0.9524217704568291,116.37335028644085,0.6344252848931621,1.5300646218171254
932947199,1999-07-25,USD,1.0,0.9524217704568291,116.37335028644085,0.6344252848931621,1.5300646218171254
933033599,1999-07-26,USD,1.0,0.9378514011968859,116.28477576441922,0.6289372174136496,1.5042029810544637
933119999,1999-07-27,USD,1.0,0.941276578120779,116.54599877445791,0.6287586350360086,1.5060359360571995
933206399,1999-07-28,USD,1.0,0.9393569913522797,116.13539234123459,0.627960148718999,1.503282113327785
933292799,1999-07-29,USD,1.0,0.9331343890815811,115.33148386097416,0.620758320992631,1.4916862391604775
933379199,1999-07-30,USD,1.0,0.9345576037943039,114.80779888320366,0.6167781126609191,1.492170743674213
933465599,1999-07-31,USD,1.0,0.9346021492111023,114.80597192081304,0.6167411544579589,1.4923614966344976
933551999,1999-08-01,USD,1.0,0.9346021492111023,114.80597192081304,0.6167411544579589,1.4923614966344976
933638399,1999-08-02,USD,1.0,0.9368041301820492,114.31705667383946,0.6184452986016326,1.4967609997198956
933724799,1999-08-03,USD,1.0,0.9367286624919793,115.22187542445519,0.6179748863045585,1.499207995915863
933811199,1999-08-04,USD,1.0,0.9285878778424074,114.42472309509482,0.6164114907178355,1.4885022248965551
933897599,1999-08-05,USD,1.0,0.9280888886413985,114.23073310669403,0.6186306419683653,1.483494403159957
933983999,1999-08-06,USD,1.0,0.9294526824933869,114.6646413892715,0.6197841439090177,1.488883745917379
934070399,1999-08-07,USD,1.0,0.9303995973230542,114.66249103327388,0.6199903796681636,1.4899084207676354
934156799,1999-08-08,USD,1.0,0.9303995973230542,114.66249103327388,0.6199903796681636,1.4899084207676354
934243199,1999-08-09,USD,1.0,0.9343270836194709,115.2628860055555,0.6231672006345949,1.4953904973329633
934329599,1999-08-10,USD,1.0,0.9322157930406362,114.72503829076369,0.6191973062692444,1.492258413946694
934415999,1999-08-11,USD,1.0,0.9381091846517833,115.24371607562662,0.6208350297474422,1.5025516569822528
934502399,1999-08-12,USD,1.0,0.9388075829366089,115.73265670341473,0.6211338730225192,1.5042635946379066
934588799,1999-08-13,USD,1.0,0.9448768305807497,115.35349448522638,0.6219330479175388,1.5089333379947256
